inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,题名,作者,出版社,二级分类,性别,年级,类型,借阅月份,是否学期内,交互权重,DEPT,dept_book_preference,dept_cat1_preference
90404,33,50760,2021-03-07 16:54:23,2021-04-06 16:54:23,,0,通信系统,(加) Simon Haykin著,电子工业出版社,通信系统（传输系统）,M,18,本科,3,1,1.0,信息科学与工程学院,0.9999999900000002,0.2571626617369289
44678,365,29769,2024-04-12 09:57:24,2024-05-12 09:57:24,,0,卡拉马佐夫兄弟,(俄) 陀思妥耶夫斯基著,译林出版社, 东欧、中欧,F,20,本科,4,1,1.0,人文学院,0.179245283001958,0.39006709339061457
61863,796,34377,2021-04-14 20:02:22,2021-05-14 20:02:22,2021-05-04 20:02:22,2,人一生要知道的100幅中国名画,翟文明编著,中国华侨出版社,绘画评论、欣赏,M,18,硕士,4,1,1.4,艺术学院,0.9999999900000002,0.3820243181065034
98747,292,55609,2021-04-26 09:59:48,2021-05-26 09:59:48,2021-05-16 09:59:48,2,网络是怎样连接的,(日) 户根勤著,人民邮电出版社,计算机网络,M,20,本科,4,1,1.4,人文学院,0.1999999996,0.025140741883222687
76752,207,31641,2021-06-13 17:11:00,2021-07-13 17:11:00,,0,包法利夫人,(法) 福楼拜著,天津人民出版社, 法国,M,19,本科,6,1,1.0,物理学院,0.02298850574448408,0.2177201512684078
11671,946,42259,2022-02-13 17:01:51,2022-03-15 17:01:51,2022-02-28 17:01:51,1,离散数学习题解答.第4版,邓辉文编著,清华大学出版社,离散数学,F,20,硕士,2,1,1.2,人文学院,0.9999999900000002,0.013110202822539437
56062,343,31752,2023-10-31 15:16:13,2023-11-30 15:16:13,2023-11-15 15:16:13,1,一个女孩的记忆.全新修订版,(法) 安妮·埃尔诺著,上海人民出版社, 法国,F,20,本科,10,1,1.2,化学化工学院,0.9999999900000002,0.3388182498104801
4298,451,1367,2023-04-22 10:54:21,2023-05-22 10:54:21,2023-05-07 10:54:21,1,庄子哲学及其演变.修订版,刘笑敢著,中国人民大学出版社,道家,F,21,本科,4,1,1.2,人文学院,0.8888888879012344,0.2005089843447208
92203,923,51692,2021-03-24 12:17:54,2021-04-23 12:17:54,,0,"阿里云天池大赛赛题解析,机器学习篇",天池平台著,电子工业出版社,自动推理、机器学习,M,20,硕士,3,1,1.0,电气工程学院,0.9999999900000002,0.321499800557154
27178,46,16518,2021-03-05 20:06:03,2021-04-04 20:06:03,2021-03-20 20:06:03,1,证券投资学,主编吴晓求,中国人民大学出版社,金融、银行理论,F,18,本科,3,1,1.2,经济管理学院,0.6666666655555555,0.23550387596862712
86555,1264,48643,2024-03-06 18:35:09,2024-04-05 18:35:09,2024-03-26 18:35:09,2,加速器物理基础,陈佳洱主编,北京大学出版社,理论（粒子动力学）,F,18,博士,3,1,1.4,电子科学与工程学院,0.9999999975,0.31316348195218274
26078,1375,49381,2023-09-13 16:10:19,2023-10-13 16:10:19,2023-10-03 16:10:19,2,测量电子电路设计.从滤波器设计到锁相放大器的应用:滤波器篇,(日) 远坂俊昭著,科学出版社,一般性问题,M,22,博士,9,1,1.4,外国语学院,0.9999999900000002,0.03743068391849616
56713,1181,31901,2023-12-27 16:56:06,2024-01-26 16:56:06,2024-01-16 16:56:06,2,追忆似水年华,(法) 马塞尔·普鲁斯特著,译林出版社, 法国,F,23,硕士,12,1,1.4,计算机科学与工程学院,0.4999999975,0.4067046173282309
65185,794,56489,2021-03-21 10:52:51,2021-04-20 10:52:51,2021-04-10 10:52:51,2,景观环境行为学.第2版,陈烨著,中国建筑工业出版社,工业技术,M,18,硕士,3,1,1.4,艺术学院,0.4999999975,0.08297732500807924
63732,524,34170,2023-11-07 21:27:21,2023-12-07 21:27:21,,0,中国美术史,陈建军编著,上海科学技术文献出版社,方针政策及其阐述,F,21,本科,11,1,1.0,艺术学院,0.9999999983333333,0.3820243181065034
19369,1347,11369,2023-06-29 15:44:17,2023-07-29 15:44:17,,0,生态环境法论,周珂著,法律出版社,行政法,F,21,博士,6,1,1.0,法学院,0.9999999900000002,0.5291728212693332
72543,612,41512,2023-06-04 14:46:01,2023-07-04 14:46:01,2023-06-19 14:46:01,1,高等数学试题集,北京邮电大学数学系编,电子工业出版社,高等数学,M,22,本科,6,1,1.2,数学学院,0.9999999900000002,0.4724536414929523
38551,279,24152,2020-09-30 18:26:58,2020-10-30 18:26:58,2020-10-15 18:26:58,1,倾城之恋,张爱玲著,北京十月文艺出版社,现代作品（1919~1949年）,F,19,本科,9,1,1.2,人文学院,0.9999999975,0.39006709339061457
15122,1331,8718,2024-04-14 08:35:34,2024-05-14 08:35:34,,0,大数据+政府:数字时代政府治理模式创新,"贵州省信息中心, 安顺市大数据发展管理局, 贵州省邮电规划设计院有限公司编",贵州大学出版社,国家行政管理,F,20,博士,4,1,1.0,法学院,0.9999999900000002,0.5291728212693332
35176,453,22132,2024-03-06 21:32:39,2024-04-05 21:32:39,,0,韩柳文学论,(日) 松本肇著,中华书局,文学评论和研究,F,21,本科,3,1,1.0,人文学院,0.9999999900000002,0.39006709339061457
27087,193,16463,2021-09-27 16:52:33,2021-10-27 16:52:33,2021-10-12 16:52:33,1,一看就懂的指标分析,刘振清等编著,机械工业出版社,金融、银行理论,M,19,本科,9,1,1.2,经济管理学院,0.9999999900000002,0.23550387596862712
99493,162,47322,2021-04-12 13:38:29,2021-05-12 13:38:29,2021-04-27 13:38:29,1,人机工程学:界面与交互系统设计:interface and interactive system design,"于帆, 邹林, 许洪滨主编",中国建筑工业出版社,人体工程学,F,19,本科,4,1,1.2,艺术学院,0.999999995,0.08297732500807924
55112,1190,30726,2024-03-06 12:37:47,2024-04-05 12:37:47,,0,理智与情感,(英) 简·奥斯汀著,中国友谊出版公司, 英国,F,23,硕士,3,1,1.0,经济管理学院,0.3999999996,0.3134883720925372
67422,1011,6158,2021-12-13 17:49:34,2022-01-12 17:49:34,2021-12-28 17:49:34,1,人性的弱点,(美) 戴尔·卡耐基著,成都地图出版社,社会结构和社会关系,F,21,硕士,12,1,1.2,人文学院,0.13114754096210696,0.06693915323508372
96685,896,52211,2020-09-22 09:53:45,2020-10-22 09:53:45,2020-10-07 09:53:45,1,控制工程基础.第5版,董景新 ... [等] 编著,清华大学出版社,自动控制、自动控制系统,M,20,硕士,9,1,1.2,能源与环境学院,0.9999999900000002,0.19771774569120235
23305,310,13812,2022-11-14 21:20:57,2022-12-14 21:20:57,2022-12-04 21:20:57,2,行为经济学通识,(美) 埃里克·安格内尔著,中国人民大学出版社,其他,M,20,本科,11,1,1.4,人文学院,0.9999999900000002,0.03393228965833737
74964,669,42475,2023-12-29 20:54:07,2024-01-28 20:54:07,2024-01-13 20:54:07,1,数学分析专题选讲,贾高编著,上海交通大学出版社,数学分析,F,22,本科,12,1,1.2,物理学院,0.999999995,0.4408427876799523
57975,375,32260,2022-04-23 14:24:28,2022-05-23 14:24:28,2022-05-13 14:24:28,2,西行漫记.第2版,(美) 埃德加·斯诺著,东方出版社, 北美洲,M,20,本科,4,1,1.4,能源与环境学院,0.249999999375,0.4103400093143681
74172,306,42163,2023-12-16 21:10:16,2024-01-15 21:10:16,2024-01-05 21:10:16,2,代数数论.第5版,冯克勤编著,哈尔滨工业大学出版社,数论,M,20,本科,12,1,1.4,数学学院,0.6999999992999999,0.4724536414929523
71729,1106,15710,2023-10-29 18:12:49,2023-11-28 18:12:49,2023-11-18 18:12:49,2,"浪潮将至:technology, power, and the 21th century's greatest dilemma","(英) 穆斯塔法·苏莱曼, (英) 迈克尔·巴斯卡尔著",中信出版集团,信息产业经济(总论),M,22,硕士,10,1,1.4,化学化工学院,0.4999999975,0.04637247569150058
43421,744,31624,2024-12-20 19:28:34,2025-01-19 19:28:34,,0,鼠疫,(法) 加缪著,中国宇航出版社, 法国,F,24,本科,12,1,1.0,艺术学院,0.04761904761451247,0.1912586263552559
976,500,590,2023-02-24 16:27:59,2023-03-26 16:27:59,2023-03-11 16:27:59,1,非理性的人:存在主义哲学研究,(美) 威廉·巴雷特著,上海译文出版社,存在主义(生存主义),F,21,本科,2,1,1.2,经济管理学院,0.4999999975,0.05674418604642365
66736,763,20888,2020-09-30 13:08:22,2020-10-30 13:08:22,2020-10-15 13:08:22,1,大学英语六级美文夜读100篇,主编宋平明,中国宇航出版社,语文教学,M,18,硕士,9,1,1.2,信息科学与工程学院,0.3333333322222222,0.0247227356746194
71277,200,40745,2021-07-19 18:27:43,2021-08-18 18:27:43,2021-08-08 18:27:43,2,浮世绘,潘力著,湖南美术出版社,中国,F,19,本科,7,1,1.4,物理学院,0.249999999375,0.0
92422,851,51857,2020-12-31 10:19:29,2021-01-30 10:19:29,,0,神经网络在应用科学和工程中的应用:从基本原理到复杂的模式识别,(美) Sandhya Samarasinghe著,机械工业出版社,人工神经网络与计算,M,19,硕士,12,1,1.0,电气工程学院,0.9999999900000002,0.321499800557154
45650,359,24129,2022-02-13 19:52:37,2022-03-15 19:52:37,,0,涌幢小品,(明) 朱国祯撰,上海古籍出版社,古代至近代作品（~1919年）,M,20,本科,2,1,1.0,土木工程学院,0.9999999900000002,0.2919093851126388
42958,1065,25390,2023-12-26 20:09:48,2024-01-25 20:09:48,,0,东方.第2版,魏巍著,人民文学出版社,当代作品（1949年~）,M,22,硕士,12,1,1.0,土木工程学院,0.4999999975,0.2919093851126388
38434,1144,24048,2023-11-03 12:52:14,2023-12-03 12:52:14,2023-11-23 12:52:14,2,金圣叹批评本水浒传,(明) 施耐庵著,凤凰出版社,古代至近代作品（~1919年）,M,23,硕士,11,1,1.4,能源与环境学院,0.249999999375,0.4103400093143681
100483,21,56818,2021-07-30 14:25:19,2021-08-29 14:25:19,,0,建筑结构检测鉴定与加固设计:附实例,"张家启, 李国胜, 惠云玲编著",中国建筑工业出版社,建筑结构,M,18,本科,7,1,1.0,土木工程学院,0.9999999900000002,0.24768069039860263
94341,46,52997,2021-08-15 21:29:15,2021-09-14 21:29:15,,0,“笨办法”学Python,(美) Zed A. Shaw著,人民邮电出版社,程序设计、软件工程,F,18,本科,8,0,1.0,经济管理学院,0.3999999992,0.09751937984481004
18352,1331,10693,2023-09-26 13:45:23,2023-10-26 13:45:23,,0,司法的特性,孙笑侠著,法律出版社,司法制度,F,20,博士,9,1,1.0,法学院,0.9999999900000002,0.5291728212693332
88009,1170,30744,2024-11-27 15:58:37,2024-12-27 15:58:37,2024-12-12 15:58:37,1,福尔摩斯探案全集,(英) 阿瑟·柯南道尔著,译林出版社, 英国,M,23,硕士,11,1,1.2,电子科学与工程学院,0.03124999999511719,0.2990092002820276
24289,391,14425,2021-11-11 11:55:55,2021-12-11 11:55:55,2021-11-26 11:55:55,1,计量经济学.第2版,庞皓主编,科学出版社,经济数学方法,M,20,本科,11,1,1.2,经济管理学院,0.9999999900000002,0.23550387596862712
45572,311,27459,2023-12-08 12:19:14,2024-01-07 12:19:14,,0,我的2022,俞敏洪著,群言出版社,当代作品（1949年~）,M,20,本科,12,1,1.0,人文学院,0.9999999900000002,0.39006709339061457
44523,1297,26712,2020-10-22 21:14:08,2020-11-21 21:14:08,,0,踮起脚尖来爱你,圣妖著,青岛出版社,当代作品（1949年~）,F,19,博士,10,1,1.0,物理学院,0.9999999900000002,0.2177201512684078
94181,184,31624,2020-11-24 11:16:48,2020-12-24 11:16:48,,0,鼠疫,(法) 加缪著,中国宇航出版社, 法国,F,19,本科,11,1,1.0,经济管理学院,0.11428571427482993,0.3134883720925372
12495,820,7006,2021-11-06 18:26:54,2021-12-06 18:26:54,,0,大國空巢:走入歧途的中國計劃生育,易富賢,大風出版社,世界各国人口调查及其研究,M,19,硕士,11,1,1.0,信息科学与工程学院,0.3333333322222222,0.02241219963026245
89247,578,50097,2022-01-03 11:09:49,2022-02-02 11:09:49,2022-01-23 11:09:49,2,数字电子技术基础 (第六版) 学习辅导与习题解答,"阎石, 王红编",高等教育出版社,数字电路,M,21,本科,1,1,1.4,经济管理学院,0.12499999984374999,0.09751937984481004
8155,1326,4536,2021-04-10 17:43:17,2021-05-10 17:43:17,2021-04-25 17:43:17,1,Research design and methods : a process approach / Tenth edition.,"Bordens, Kenneth S.,","McGraw-Hill Education,",心理学研究方法,M,20,博士,4,1,1.2,土木工程学院,0.999999995,0.05717367853277848
64454,291,56127,2021-07-29 14:30:57,2021-08-28 14:30:57,2021-08-18 14:30:57,2,版式设计原理,Sun I视觉设计编著,科学出版社,印刷工业,F,20,本科,7,1,1.4,艺术学院,0.9999999900000002,0.08297732500807924
101524,1285,33352,2022-06-16 12:45:59,2022-07-16 12:45:59,,0,艺术学原理.第2版,王一川主编,北京师范大学出版社,艺术理论,F,19,博士,6,1,1.0,艺术学院,0.9999999975,0.3820243181065034
93677,913,52532,2020-09-14 12:25:37,2020-10-14 12:25:37,2020-10-04 12:25:37,2,计算机算法基础,沈孝钧编著,机械工业出版社,理论、方法,M,20,硕士,9,1,1.4,计算机科学与工程学院,0.9999999975,0.24098671726602794
62536,1451,34807,2024-10-22 15:11:16,2024-11-21 15:11:16,,0,西方艺术史中的中国山水画,(美) 詹姆斯·埃尔金斯著,上海书画出版社,中国画技法,M,24,博士,10,1,1.0,人文学院,0.9999999900000002,0.02768566360759799
19607,1274,11210,2020-04-25 16:46:00,2020-05-25 16:46:00,2020-05-10 16:46:00,1,应急反应的法学思考:“非典”法律问题研究,课题负责人马怀德,中国政法大学出版社,行政法,M,18,博士,4,1,1.2,法学院,0.999999995,0.5291728212693332
98895,1342,55694,2024-09-02 09:37:34,2024-10-02 09:37:34,2024-09-17 09:37:34,1,Vue.js全家桶零基础入门到进阶项目实战,"徐照兴, 刘建华编著",北京大学出版社,计算机网络,M,21,博士,9,1,1.2,计算机科学与工程学院,0.999999995,0.24098671726602794
67261,207,38069,2020-10-31 21:52:43,2020-11-30 21:52:43,,0,李岩质疑:明清易代史事探微,顾诚著,光明日报出版社,南宋（1127~1279年）,M,19,本科,10,1,1.0,物理学院,0.9999999900000002,0.02323068611548768
34381,1363,12753,2023-07-25 15:24:49,2023-08-24 15:24:49,,0,欧共体竞争法通论,许光耀著,武汉大学出版社, 欧洲法律,M,22,博士,7,1,1.0,数学学院,0.4999999975,0.009674818597125302
40123,225,24656,2022-03-27 09:47:23,2022-04-26 09:47:23,,0,心理罪:画像,雷米著,重庆出版社,当代作品（1949年~）,M,19,本科,3,1,1.0,土木工程学院,0.9999999900000002,0.2919093851126388
38566,365,24198,2024-05-23 17:30:46,2024-06-22 17:30:46,,0,神巫之爱,沈从文著,天地出版社,现代作品（1919~1949年）,F,20,本科,5,1,1.0,人文学院,0.9999999900000002,0.39006709339061457
51730,455,30163,2023-10-05 15:11:13,2023-11-04 15:11:13,,0,"我承认, 我撒了谎",(德) 丹尼尔·凯曼著,南海出版公司, 东欧、中欧,M,21,本科,10,1,1.0,化学化工学院,0.9999999900000002,0.3388182498104801
56833,959,7289,2021-03-05 13:58:11,2021-04-04 13:58:11,,0,柔性领导力:李秀娟教授管理随笔集,(新加坡) 李秀娟著,北京大学出版社,领导学,F,20,硕士,3,1,1.0,艺术学院,0.4999999975,0.02924745317116456
78432,123,43896,2020-10-22 14:13:04,2020-11-21 14:13:04,2020-11-11 14:13:04,2,计算方法与实习.第5版,孙志忠 ... [等] 编著,东南大学出版社,数值分析,M,18,本科,10,1,1.4,电子科学与工程学院,0.249999999375,0.15534324132995278
93441,22,52459,2020-09-08 17:40:27,2020-10-08 17:40:27,,0,算法笔记,"胡凡, 曾磊主编",机械工业出版社,理论、方法,M,18,本科,9,1,1.0,电子科学与工程学院,0.49999999875,0.31316348195218274
55529,963,31025,2020-11-17 15:14:25,2020-12-17 15:14:25,,0,东方快车谋杀案,(英) 阿加莎·克里斯蒂著,新星出版社, 英国,F,20,硕士,11,1,1.0,艺术学院,0.3333333322222222,0.1912586263552559
17746,1413,30474,2023-11-21 09:21:01,2023-12-21 09:21:01,,0,神曲,(意) 但丁著,人民文学出版社, 南欧（东南欧、西南欧）,F,23,博士,11,1,1.0,法学院,0.06666666665555555,0.19608567208235583
44657,108,26794,2021-11-13 15:55:37,2021-12-13 15:55:37,,0,流溪河海:广东U18女足跟队工作志,刘羽著,中山大学出版社,通讯、特写、专题报道,M,18,本科,11,1,1.0,人文学院,0.9999999900000002,0.39006709339061457
65198,1246,36715,2024-11-29 22:35:58,2024-12-29 22:35:58,,0,越剧艺术赏析,金彩芳编著,浙江大学出版社,地方剧艺术,M,24,硕士,11,1,1.0,外国语学院,0.9999999900000002,0.024029574861256797
88308,554,49650,2023-03-01 15:52:49,2023-03-31 15:52:49,,0,PCB封装与原理图库工程设计,"毛忠宇, 董欣俊, 黄继耀编著",电子工业出版社,印刷电路,F,21,本科,3,1,1.0,电子科学与工程学院,0.4999999975,0.31316348195218274
52141,973,30220,2022-03-28 20:28:43,2022-04-27 20:28:43,2022-04-17 20:28:43,2,一个陌生女人的来信,(奥地利) 斯·茨威格著,人民文学出版社, 非洲文学,M,21,硕士,3,1,1.4,能源与环境学院,0.09900990098029605,0.4103400093143681
27728,917,16853,2023-03-22 19:47:20,2023-04-21 19:47:20,,0,投资学.第3版,刘红忠主编,高等教育出版社,金融、银行理论,M,20,硕士,3,1,1.0,经济管理学院,0.9999999900000002,0.23550387596862712
42589,715,24718,2023-09-23 14:57:03,2023-10-23 14:57:03,,0,网内人,陈浩基著,九州出版社,当代作品（1949年~）,M,23,本科,9,1,1.0,电气工程学院,0.1111111109876543,0.32668528121130164
95573,1450,3132,2024-10-17 15:48:18,2024-11-16 15:48:18,2024-11-01 15:48:18,1,从细菌到巴赫再回来,(美) 丹尼尔·丹尼特著,中国纺织出版社有限公司,思维科学(总论),F,24,博士,10,1,1.2,机械工程学院,0.249999999375,0.04350282485863417
91450,871,51449,2020-09-13 19:02:11,2020-10-13 19:02:11,2020-09-28 19:02:11,1,智能简史:谁会替代人类成为主导物种,(美) 雨果·德·加里斯著,清华大学出版社,人工智能理论,F,19,硕士,9,1,1.2,人文学院,0.9999999900000002,0.025140741883222687
64637,1,36293,2020-09-29 14:58:44,2020-10-29 14:58:44,2020-10-19 14:58:44,2,Logo 新语 :,深圳市艺力文化发展有限公司,大连理工大学出版社,各国工艺美术,F,18,本科,9,1,1.4,艺术学院,0.9999999900000002,0.3820243181065034
3950,478,2223,2022-05-28 08:44:41,2022-06-27 08:44:41,,0,陀思妥耶夫斯基,(美) 苏珊·李·安德森著,清华大学出版社,俄国及苏联（1917~1991年）哲学,M,21,本科,5,1,1.0,法学院,0.9999999900000002,0.04597488921704953
22739,1295,38056,2024-03-05 12:25:15,2024-04-04 12:25:15,,0,万历十五年.增补本,黄仁宇著,九州出版社,南宋（1127~1279年）,M,19,博士,3,1,1.0,自动化学院,0.05882352937716263,0.048018648018424155
27701,867,16838,2020-11-11 16:56:17,2020-12-11 16:56:17,,0,投资最重要的事:顶尖价值投资者的忠告.第2版,(美) 霍华德·马克斯著,中信出版社,金融、银行理论,F,19,硕士,11,1,1.0,法学院,0.9999999900000002,0.041728212703024875
92487,1053,51900,2023-08-25 13:18:21,2023-09-24 13:18:21,,0,分布式光纤传感技术与应用,"尚盈, 王晨, 倪家升著",电子工业出版社,发送器（变换器）、传感器,M,22,硕士,8,0,1.0,土木工程学院,0.9999999900000002,0.24768069039860263
