inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
102468,599,58223,2024-05-27 19:30:47,2024-06-1118:55:09,,0
86911,699,48839,2024-03-14 18:19:28,2024-04-0914:33:46,,0
11696,950,6288,2020-11-15 18:16:59,2020-12-0109:57:57,,0
6060,284,3375,2023-09-04 15:36:02,2023-10-0920:51:01,,0
82685,1339,46035,2021-10-22 16:24:31,2022-01-0814:51:57,2021-12-1519:44:21,2
56841,1264,31624,2020-08-21 19:16:19,2020-11-2412:07:34,2020-10-1509:07:30,2
101011,529,57169,2024-01-07 20:48:39,2024-03-0318:10:39,,0
72401,463,41360,2021-12-21 13:24:24,2022-04-1712:04:05,2022-03-1212:27:39,2
38938,815,24173,2022-06-09 11:30:34,2022-06-2015:42:45,,0
61731,519,34298,2022-04-07 18:02:53,2022-04-2013:16:45,,0
33634,886,21078,2020-08-30 17:58:38,2020-10-0409:35:16,,0
82113,1183,45678,2024-01-16 13:07:57,2024-02-2619:38:27,2024-02-2418:36:25,1
84976,1131,47645,2024-02-28 21:26:43,2024-05-0721:37:33,2024-03-2717:57:26,1
29261,1187,17881,2024-03-27 21:42:38,2024-04-2616:09:45,,0
63535,230,35498,2020-08-23 20:36:50,2020-08-2509:28:11,,0
100311,1290,56676,2024-04-10 14:44:13,2024-06-2615:14:43,2024-11-1811:59:47,2
19221,1006,11269,2022-02-28 18:32:38,2022-02-2820:16:05,,0
18325,1331,10670,2022-06-29 20:42:44,2022-10-1412:58:19,2022-09-1017:19:57,2
60048,883,33356,2022-04-26 15:35:20,2022-06-1518:41:32,2022-05-2419:53:50,1
9443,519,5402,2022-09-05 10:37:20,2023-05-1216:00:39,2022-10-0511:27:16,1
78847,1026,44061,2023-03-06 20:37:18,2023-04-2611:34:57,,0
35968,489,22711,2023-04-23 16:29:59,2023-06-1614:18:25,2024-05-0616:43:11,2
93347,1331,52395,2020-11-12 21:31:08,2020-12-0918:20:45,2020-12-0615:37:21,1
96965,401,54502,2022-05-24 17:05:58,2022-06-2918:01:18,,0
33235,1149,20842,2024-07-09 10:43:29,2024-10-2218:49:17,2024-09-2015:44:01,2
41427,31,25590,2022-04-07 20:20:57,2022-05-0316:59:30,,0
15039,137,8655,2021-06-09 18:15:08,2021-06-2918:26:38,,0
28337,14,17249,2021-12-19 16:49:44,2021-12-1916:50:42,,0
88406,1153,49706,2023-10-22 19:51:48,2023-10-2618:20:59,,0
68292,287,38690,2024-04-07 18:44:39,2024-06-1815:08:11,2024-06-0320:39:48,2
34746,1447,21730,2024-09-13 20:23:00,2024-09-2419:38:52,,0
45962,363,27108,2023-06-04 21:40:26,2023-08-2518:49:23,,0
100613,1361,56902,2023-04-27 10:35:38,2023-05-2813:12:53,,0
95904,579,53864,2023-04-13 16:59:15,2023-06-2015:59:57,,0
26279,1019,15753,2022-10-06 17:32:16,2022-12-0317:44:01,2022-11-0311:42:51,1
62551,885,34814,2020-09-29 16:17:37,2020-10-2915:36:27,,0
36425,365,22995,2022-05-08 21:02:36,2022-05-2721:05:08,,0
43516,1128,24564,2023-11-03 13:44:24,2023-11-0621:55:04,,0
62439,340,34735,2022-06-15 22:59:12,2022-09-0915:51:20,2022-08-1117:44:39,1
5618,1331,3074,2021-04-25 10:00:12,2021-05-2113:02:46,,0
65708,1224,37072,2024-09-25 17:29:50,2024-11-0410:17:19,,0
99007,1031,55773,2023-10-23 21:52:30,2023-11-2316:36:42,,0
41767,455,24386,2024-11-25 13:01:21,2024-12-0912:20:03,,0
11442,1112,6474,2022-12-17 20:30:21,2022-12-2716:17:22,,0
22943,378,13618,2022-05-15 17:24:45,2022-08-1512:24:31,2022-06-0522:19:27,1
74290,658,42241,2024-08-24 18:08:07,2024-09-2608:52:37,2024-09-2212:34:57,1
78649,895,43902,2022-08-09 18:01:13,2022-09-1417:18:23,2023-02-2313:07:01,2
32378,1433,20129,2024-04-25 11:38:32,2024-05-2715:37:52,,0
39787,769,24416,2021-05-10 14:55:11,2021-06-1818:08:37,2021-06-0115:27:01,1
32535,90,20316,2020-10-30 14:50:12,2020-10-3113:52:12,,0
92729,1163,52047,2024-10-30 15:21:52,2024-11-3010:19:52,,0
60271,960,33352,2022-08-07 17:12:54,2022-09-0713:43:45,2022-09-0316:44:16,1
99599,622,56176,2024-10-08 16:48:33,2024-11-1109:03:57,,0
7743,283,4330,2021-08-22 17:03:30,2021-12-1212:12:37,2021-11-1119:10:17,2
13648,1014,7791,2023-03-17 18:24:24,2023-04-1616:51:41,2023-04-1409:05:10,1
83415,1223,46556,2023-09-27 21:25:13,2023-10-2811:11:29,2023-10-2215:05:29,1
15962,605,9306,2024-09-19 16:58:06,2024-12-1316:10:31,2024-11-1611:45:16,2
62825,521,34992,2023-04-12 14:11:53,,2024-02-2122:43:53,2
66183,1200,37352,2024-10-24 21:48:14,2024-10-2421:48:33,,0
45122,1150,27059,2023-12-18 21:17:14,2024-03-2619:42:53,2024-02-2419:20:24,2
38508,71,24168,2020-01-02 17:12:07,2020-08-2810:49:20,,0
27451,232,16679,2024-02-22 20:52:14,2024-05-2721:59:55,2024-04-1613:33:00,2
5125,1328,2826,2020-09-22 16:51:59,2020-11-2012:16:42,2020-10-2021:38:13,1
67064,19,37917,2020-10-14 17:45:38,2020-11-0717:22:54,,0
32011,560,19952,2024-12-17 10:49:25,,,0
37197,257,23380,2021-04-02 09:54:19,2021-04-2311:59:21,,0
34069,311,21413,2022-03-24 13:00:58,2022-06-1319:28:01,2022-06-0817:49:30,2
79091,1295,43906,2020-08-10 09:06:31,2020-09-1311:05:59,,0
32402,41,20221,2020-10-30 11:12:33,2020-11-1615:42:52,2023-05-2117:59:43,0
53444,309,30866,2021-03-13 18:00:40,2021-05-0210:05:36,,0
28341,1375,17253,2022-12-05 18:02:11,2023-03-2918:13:46,2023-02-2121:33:29,1
46180,685,27619,2024-03-26 17:43:09,2024-05-0908:24:55,2024-04-2121:33:45,1
38561,345,24157,2020-10-06 18:05:50,2020-11-0110:24:34,,0
64602,794,36264,2021-03-22 10:51:10,2021-05-2018:12:48,2021-05-1214:21:54,2
60377,1269,33509,2022-01-11 12:00:27,2022-02-1516:10:36,,0
60284,960,33294,2021-10-10 14:36:04,2021-11-0812:40:46,2021-11-0407:52:32,1
86213,106,48486,2021-12-24 19:06:11,2021-12-2709:34:10,,0
97007,656,54528,2024-03-13 19:11:44,2024-05-1409:15:48,2024-04-1013:31:07,1
16515,141,9665,2021-12-03 18:40:49,2021-12-1116:37:06,2024-03-2519:57:03,0
24634,281,14598,2022-06-13 16:55:51,2022-06-1409:43:59,,0
10660,1375,6113,2023-06-02 16:16:14,2023-10-3011:02:10,2023-09-1904:04:56,2
78728,1066,43958,2023-10-25 09:35:06,2023-12-2217:23:00,2023-11-2216:34:21,1
49232,891,28697,2022-11-09 20:11:13,2022-11-1120:28:42,,0
30162,665,18565,2023-03-08 15:52:12,2023-04-1010:38:50,2023-04-0211:18:20,1
16386,1201,9585,2023-10-14 09:25:39,2024-01-1209:50:25,2023-12-0911:40:46,2
89324,726,50097,2024-10-17 16:48:18,,2024-12-1523:32:41,2
27647,1244,16806,2024-09-28 18:02:39,2024-10-0621:53:29,,0
61459,1123,34128,2022-12-12 13:41:08,2023-03-0216:14:42,,0
54917,1001,31050,2022-06-27 16:21:05,2022-10-1820:04:45,,0
64803,957,36389,2020-11-28 12:56:54,2021-01-0208:18:24,,0
89079,159,50067,2022-11-23 21:28:29,2023-02-1419:44:26,2023-01-1915:48:03,2
15508,734,9016,2024-12-01 20:52:44,,2024-12-2809:00:25,1
50518,824,29659,2021-12-27 09:43:24,2022-02-2309:47:45,,0
102253,810,58069,2021-11-11 16:28:35,2022-01-0415:46:07,2021-12-0513:50:32,1
38422,526,24102,2023-08-30 18:27:02,2023-10-0512:18:48,,0
100192,114,56620,2022-01-13 13:50:21,2022-08-1010:47:14,2022-03-2211:53:48,2
21041,450,12399,2023-10-16 08:30:39,2023-11-1511:53:56,,0
30981,420,19171,2022-03-26 19:01:28,2022-05-2915:07:01,2022-05-1213:09:14,1
34547,311,21691,2023-02-27 12:41:27,2023-04-1112:30:06,2023-03-2812:30:34,1
98292,466,55316,2022-08-21 11:10:07,2022-09-0517:32:45,,0
83914,521,46947,2023-05-25 21:04:54,2024-01-0517:11:31,,0
53086,20,30627,2020-08-26 10:44:26,2020-09-0613:55:30,,0
16416,1299,9603,2020-07-15 11:37:15,2020-08-1116:33:51,2020-08-0719:51:49,1
17087,1331,9916,2024-03-19 11:40:34,2024-03-2220:27:20,,0
85375,896,47913,2021-05-23 20:42:15,2021-12-1418:13:01,2022-10-0609:35:31,2
37087,453,23313,2023-10-29 18:29:19,2024-01-2011:30:38,2023-12-1813:32:58,2
80871,896,45077,2020-09-24 16:36:05,2020-11-2417:36:08,2020-10-2014:30:31,1
55377,810,30732,2020-11-02 13:34:42,2021-01-1017:48:53,2020-12-2317:31:03,2
71108,1224,40624,2024-03-29 18:56:08,2024-06-2115:55:57,2024-05-2411:15:51,2
17220,1331,10049,2023-03-12 11:02:08,2023-03-1214:38:06,,0
59360,901,32293,2021-04-28 10:50:24,2021-05-2216:16:21,,0
6766,687,3695,2024-08-29 15:47:38,2024-09-2818:18:06,2024-09-1813:53:24,1
10572,646,6072,2024-12-06 16:30:11,,,0
39816,14,24898,2021-12-27 15:52:29,2022-06-2117:32:06,,0
36147,999,22827,2022-02-24 12:32:16,2022-03-3016:33:31,,0
88728,466,49870,2024-05-22 13:32:56,2024-06-0412:01:51,,0
80549,699,44816,2024-09-19 14:32:23,2024-11-1113:56:07,2024-10-1916:32:07,1
33956,958,21322,2021-04-01 21:17:47,2021-06-2816:18:34,2021-05-2620:51:44,2
98408,1106,55383,2024-04-26 11:27:54,2024-05-2910:36:19,,0
81006,305,45176,2021-03-20 21:34:58,2021-04-0812:16:16,,0
45469,121,27385,2022-04-02 08:56:48,2022-04-0218:57:35,,0
27411,541,16437,2024-05-20 15:46:34,2024-06-1310:18:06,,0
877,1044,526,2023-05-26 12:06:20,2023-06-2517:48:06,,0
9605,954,5536,2020-11-03 18:55:28,2020-12-1508:30:37,2020-11-2719:12:06,1
57023,31,32078,2022-05-26 15:06:55,2022-06-1617:17:14,,0
49067,610,28427,2023-03-15 18:57:53,2023-06-1417:42:24,2023-05-0819:58:35,2
53655,104,30617,2020-11-30 18:50:16,2021-01-0217:09:08,2020-12-3023:03:37,1
47889,273,28848,2021-04-18 20:52:10,2021-05-0716:48:43,2023-03-2621:09:51,0
15113,1331,8710,2020-11-16 21:17:57,2020-12-2716:41:41,2020-12-0910:26:57,1
47475,352,28333,2021-05-25 18:14:30,2021-07-0712:15:53,2021-06-2021:39:08,1
31453,365,19527,2024-05-29 16:08:16,2024-05-2916:11:20,,0
49708,1368,29068,2024-03-07 18:38:35,2024-04-0719:36:24,,0
67888,270,38376,2021-03-14 21:29:25,2021-04-1322:06:45,,0
664,1319,389,2022-03-30 14:31:08,2022-04-2117:57:05,,0
54022,375,30689,2021-03-19 15:47:04,2021-05-2215:01:35,2021-05-1515:05:01,2
36776,266,23119,2020-10-16 12:24:18,2020-11-1720:10:34,,0
95082,1186,53404,2024-09-08 19:17:42,,2024-11-0315:07:17,2
2693,322,1574,2023-06-15 20:02:53,2023-08-2616:21:38,,0
76338,1397,42959,2023-09-15 19:22:26,2023-10-1510:35:55,,0
2757,1327,1621,2022-09-13 18:35:38,2022-12-1414:31:49,,0
94337,34,52994,2021-12-05 18:45:33,2022-01-0115:07:50,2021-12-2713:29:10,1
71274,309,40742,2021-03-20 17:43:58,2021-05-0210:06:26,,0
55780,71,31624,2021-01-08 09:00:23,2021-03-1909:12:42,,0
46052,538,27754,2023-06-30 20:11:53,2023-08-3019:37:33,,0
43243,1381,25038,2023-03-10 11:37:35,2023-03-1315:03:43,,0
95859,463,53843,2022-02-14 21:47:20,2022-05-1514:55:14,2022-04-0516:57:26,2
82577,929,45977,2021-01-04 17:48:44,2021-01-2111:59:32,,0
90497,838,50807,2021-05-30 19:16:46,2021-11-1714:41:14,2021-10-1223:18:37,2
91075,628,51155,2024-11-30 17:02:44,2024-12-2118:12:31,,0
62614,954,34746,2023-06-21 20:47:07,2023-09-2512:34:00,,0
85895,652,48276,2022-09-09 21:49:06,2022-09-2018:15:13,,0
81815,1364,45528,2022-06-04 14:23:13,2022-10-0920:32:03,2024-06-0419:09:30,1
7711,541,4311,2023-03-29 14:56:37,2023-12-0121:42:42,2023-05-2508:07:51,2
26089,1375,15648,2024-10-25 15:10:49,2024-11-2721:53:16,,0
79350,765,44313,2021-04-16 18:50:03,2021-04-2810:23:00,,0
66915,541,37830,2023-04-06 15:19:52,2023-06-0715:29:13,2023-05-2608:18:40,2
43100,1147,25975,2024-02-22 20:09:18,2024-04-2912:41:18,2024-03-2211:42:53,1
29903,262,18374,2021-05-25 14:50:40,2021-06-1908:14:46,,0
82746,107,46074,2021-03-05 12:13:01,2021-03-1109:49:32,,0
72604,699,41395,2024-03-02 11:23:44,2024-03-0515:25:23,,0
71086,1014,40607,2023-09-16 15:02:47,2023-10-1415:42:20,,0
92830,1174,52095,2023-12-18 16:27:23,2024-01-0612:52:09,,0
76311,1386,42931,2024-03-13 09:13:14,2024-05-1315:38:30,,0
10135,854,5883,2021-07-28 17:08:13,2021-09-2212:06:08,2021-08-2311:56:09,1
19351,1207,11358,2024-10-21 18:12:02,2024-10-2118:12:43,,0
68965,687,39156,2024-06-20 14:40:03,2024-08-1421:56:57,,0
62255,1308,34533,2021-04-02 11:02:16,2021-06-0212:38:27,2021-04-2320:35:24,1
71654,957,40965,2021-12-22 15:14:30,2022-02-2217:00:06,2022-02-1122:59:26,1
29436,1299,18016,2020-06-09 16:36:17,2020-07-0612:59:22,,0
29195,548,17843,2023-06-09 16:16:31,2023-06-1819:25:16,,0
80186,287,44764,2021-03-04 21:47:38,2021-06-0411:38:41,2021-04-2318:01:53,2
79655,1020,44480,2023-10-14 15:07:55,2023-12-0210:00:42,2023-11-0911:31:22,1
94259,352,52750,2022-08-27 20:26:50,2022-10-2119:26:13,2022-09-2120:40:13,1
71211,1149,40694,2024-01-19 20:55:06,2024-04-1716:41:52,2024-03-0913:36:20,2
39110,64,24357,2021-06-08 10:48:30,2021-06-1916:49:33,,0
93719,67,52598,2021-03-05 19:08:05,2021-06-0219:52:37,2021-04-2708:21:09,2
90405,33,50758,2021-08-27 16:26:55,2021-10-2318:02:24,2021-10-1120:10:56,1
38065,560,23958,2024-10-06 16:26:21,2024-12-0517:59:26,2024-11-0423:31:19,1
27748,918,16866,2020-11-09 11:09:38,2020-12-1119:29:27,2020-12-0409:13:53,1
45341,365,27283,2024-04-18 13:03:49,2024-04-1817:42:04,,0
14481,1112,8284,2023-04-29 15:58:10,2023-05-1409:58:12,,0
74656,9,42318,2020-01-02 21:51:18,2020-01-0712:58:31,,0
101894,1315,57806,2023-04-21 12:10:30,2024-10-2209:27:06,2023-05-2021:08:04,1
40419,311,24450,2023-04-11 12:55:40,2023-04-1112:55:49,2023-06-0220:42:37,1
70334,223,40083,2021-12-29 17:38:55,2022-02-2716:49:25,2022-02-1311:32:35,1
671,86,394,2020-12-30 21:41:17,2021-03-1308:12:19,,0
72869,337,41678,2020-10-16 21:48:15,2020-12-1722:50:16,2020-12-0917:25:38,2
23144,575,13702,2024-02-29 15:57:27,2024-04-1520:12:16,,0
27388,426,16434,2023-03-07 08:30:46,2023-03-1813:03:35,,0
1919,311,1119,2022-10-19 12:11:15,2022-10-1912:11:30,,0
63753,1044,35635,2024-02-06 15:28:24,2024-05-2416:29:24,2024-03-0520:25:04,1
69004,1066,39074,2023-10-26 21:51:07,2023-12-2217:23:22,2023-11-2216:34:24,1
14395,476,8220,2022-10-24 17:18:37,2022-10-2420:25:59,,0
17129,1331,9993,2023-11-17 15:06:38,2023-11-1716:53:35,,0
93803,1369,52636,2024-06-21 15:53:45,2024-08-3014:12:26,2024-08-2222:10:45,1
9604,210,5535,2020-11-05 14:15:00,2020-12-0818:07:15,,0
74740,313,42369,2022-09-28 18:23:00,2022-12-1015:09:00,2022-11-1711:46:50,2
29440,1299,18020,2020-05-29 11:28:55,2020-07-0815:12:14,,0
68797,302,39042,2022-09-19 15:30:06,2023-03-0815:27:28,2022-11-1516:10:15,2
94506,318,53104,2021-06-28 20:44:04,2021-12-2119:54:02,2021-11-1715:12:49,2
61283,1223,34072,2023-11-27 12:33:43,2023-12-2809:32:32,,0
49593,1125,29382,2023-04-09 13:00:57,2023-05-0710:45:55,,0
29576,1299,18134,2021-01-04 21:34:46,2021-01-2816:09:16,,0
3295,126,1963,2021-06-16 11:23:08,2021-06-1811:41:17,,0
47905,298,28857,2023-10-10 15:10:17,2023-11-0911:38:31,,0
43471,1049,26273,2024-01-25 14:44:44,2024-03-2517:57:48,2024-02-2318:04:40,1
93790,1367,52639,2024-08-30 14:14:24,2024-10-1412:59:03,2024-09-2912:36:44,1
58884,1057,32258,2023-02-24 16:54:01,2023-04-1413:10:16,,0
64440,440,36143,2023-04-22 13:18:23,2023-06-0610:27:08,,0
66493,926,37550,2021-09-27 12:23:21,2021-11-2620:36:14,2021-11-2522:38:20,2
99666,247,56223,2022-08-19 17:02:24,2022-09-1513:37:29,,0
19851,1331,11622,2021-07-22 19:19:08,2021-07-2913:30:43,,0
97634,912,54878,2021-10-27 13:01:36,2022-03-1311:49:15,2021-12-2410:46:29,2
34770,19,21841,2020-12-03 21:26:06,2020-12-2615:57:50,,0
52746,455,30461,2022-02-21 16:12:44,2022-03-0914:29:13,,0
96985,271,54515,2020-12-08 20:47:20,2021-01-2311:32:06,,0
7582,187,4223,2022-08-28 21:21:27,2022-10-2422:45:07,2022-09-2414:36:23,1
56877,713,31989,2024-09-09 11:56:31,2024-10-0813:44:29,,0
80114,1310,44709,2020-01-10 13:11:02,2020-07-2114:04:08,,0
80197,354,44774,2021-03-02 15:06:31,2021-04-3016:32:20,2021-03-3016:36:29,1
23926,789,14183,2020-06-04 09:57:11,2020-08-1010:28:13,,0
19677,1299,11561,2020-05-29 10:25:57,2020-06-1520:25:40,,0
23912,1295,14124,2022-10-18 17:43:11,2022-11-2813:41:24,2022-11-1620:47:06,1
13164,1085,7489,2023-11-01 09:18:51,2023-11-0121:31:44,,0
88742,652,49875,2024-06-17 21:51:45,2024-09-0220:06:12,2024-08-1812:10:15,1
93829,99,52658,2021-11-11 17:18:29,2021-12-1313:50:53,,0
36823,311,23169,2023-06-26 08:00:57,2023-10-1817:51:24,2023-09-2412:45:05,2
83032,1168,46277,2024-06-30 08:43:22,2024-08-2814:30:58,2024-07-2712:07:07,1
54309,854,31207,2021-05-19 08:30:13,2021-06-1717:04:11,,0
55726,41,31593,2022-03-12 17:58:02,2022-05-1019:11:52,2022-05-0814:32:03,2
51248,850,29965,2021-07-02 19:34:22,2021-07-2315:51:35,,0
40413,311,25184,2023-06-28 11:01:58,2023-10-2515:51:21,2023-09-2412:45:18,2
23611,1331,13966,2024-10-07 20:20:53,2024-10-0721:02:14,,0
76812,541,43116,2023-02-20 16:17:26,2023-03-2713:48:11,,0
57021,31,32077,2022-05-26 15:06:51,2022-06-1617:16:51,,0
88085,759,49519,2020-12-19 10:40:10,2021-04-2218:34:08,2021-03-1613:42:01,2
62711,1269,34896,2022-10-18 10:03:52,2023-03-2519:51:05,2023-10-2216:15:35,2
79201,628,44252,2022-12-02 20:50:06,2022-12-1117:59:48,,0
33893,298,21289,2022-03-06 17:30:05,2022-03-1115:52:31,,0
98219,401,55141,2022-09-27 12:55:58,2022-11-0117:21:11,,0
54575,515,30733,2022-09-21 19:28:21,2023-04-1120:41:56,2022-10-2117:38:41,1
36070,560,22354,2024-06-26 21:53:22,2024-08-1914:06:17,2024-07-2516:50:51,1
73654,480,41876,2023-10-16 17:55:05,2023-11-1620:08:28,,0
19660,1299,11505,2022-06-20 10:50:35,2022-08-1409:24:26,,0
64843,187,36453,2021-05-14 19:28:26,2021-07-1611:41:33,2021-07-0516:28:38,2
87700,405,49301,2022-09-29 09:06:56,2022-10-3109:03:39,,0
68725,372,38940,2021-05-02 09:24:38,2021-07-2919:11:50,2021-06-2817:47:10,2
101441,1018,57495,2023-06-01 11:14:00,2023-08-2419:50:05,,0
48024,318,28549,2022-10-04 18:08:16,2022-10-1022:09:15,,0
90536,805,50831,2021-01-07 21:40:11,2021-01-2215:52:56,,0
65626,1223,37013,2024-11-07 16:47:33,2024-12-1417:50:46,2024-12-0511:06:06,1
3912,1319,2195,2021-12-26 16:23:29,2022-04-2117:57:42,2022-03-1918:53:54,2
45117,706,27087,2024-02-23 12:48:25,2024-05-2318:07:55,2024-04-2300:31:16,2
56335,536,31837,2024-12-03 10:47:19,2024-12-1018:10:11,,0
36467,311,23025,2024-02-23 10:36:06,2024-03-0214:03:43,,0
20089,141,11787,2021-11-15 12:49:19,2021-11-1813:52:46,2023-02-2522:40:56,0
65019,30,36588,2021-12-19 11:26:55,2022-03-2408:01:06,2022-02-1516:08:57,1
28676,139,17456,2022-05-16 20:28:15,2022-05-2011:26:10,2023-02-2522:40:56,0
31351,1006,19463,2022-02-28 18:32:32,2022-04-0608:45:05,,0
76076,1029,42801,2024-01-20 21:10:56,2024-03-2117:39:19,2024-02-1711:18:27,1
37229,201,23415,2023-05-02 16:22:55,2023-06-1415:39:22,2023-05-3112:17:08,1
63192,96,35280,2022-06-02 18:28:05,2022-07-0317:45:48,2022-07-0220:34:46,1
53590,67,30941,2020-01-14 19:47:52,2020-08-2615:55:32,2023-04-2119:00:18,0
80518,656,44828,2023-05-15 10:17:41,2023-08-2718:34:33,2023-06-0514:51:42,1
1276,1319,652,2020-12-25 16:57:24,2021-04-0912:07:15,2021-03-1713:30:54,2
87209,1191,49005,2024-06-09 20:58:33,2024-11-0217:48:37,2024-09-2011:19:04,2
99311,1106,55967,2024-11-04 15:23:48,2024-12-0919:37:53,,0
73239,378,41807,2020-12-20 11:01:29,2021-04-1821:06:49,2021-03-1517:03:36,2
102784,305,58468,2021-07-13 21:52:23,2021-07-1813:54:23,,0
1274,1319,700,2020-12-01 16:20:30,2021-01-1910:16:20,,0
8927,305,5066,2021-03-23 18:57:38,2021-04-0812:16:24,,0
27767,918,16392,2021-04-02 14:29:07,2021-04-2611:07:30,,0
56738,1350,31940,2023-10-27 13:25:53,2023-12-0613:21:03,,0
88402,1375,49703,2023-08-27 17:54:01,2023-11-2419:13:48,2023-10-1810:00:04,2
23600,1186,13957,2023-10-18 13:31:41,2024-01-1511:18:20,2023-12-0917:13:48,2
47063,2,28308,2020-11-25 19:03:20,2020-12-3015:47:56,2024-06-1312:34:31,0
11242,518,6297,2021-11-24 17:42:10,2021-11-2921:51:17,,0
2395,352,1398,2020-11-20 17:13:37,2020-12-0821:12:07,,0
7393,960,3965,2022-05-16 20:18:17,2022-06-2621:30:02,2022-06-0718:14:25,1
52104,31,30256,2022-02-21 12:08:25,2022-03-2920:24:34,2022-03-2119:28:05,1
44680,35,26812,2021-12-07 16:29:32,2022-03-2012:09:42,2022-02-1718:51:29,2
36954,661,23122,2023-03-15 21:06:33,2023-05-0819:39:46,2023-04-1016:50:57,1
59785,455,33205,2023-02-25 10:50:48,2023-05-0214:43:53,2023-04-2606:12:23,2
10720,916,6045,2020-10-26 12:20:11,2021-01-1516:01:43,2020-12-1800:08:05,2
81565,23,45436,2021-01-12 18:30:35,2021-02-2817:45:21,,0
54590,531,31291,2023-03-27 15:48:09,2023-04-2615:27:30,2023-04-2614:07:03,1
18659,1331,10884,2021-04-18 14:13:06,2021-04-1918:18:49,,0
74444,99,42325,2020-12-06 14:45:23,2020-12-1217:34:33,,0
49535,1112,28540,2022-11-26 10:35:00,2022-12-1310:54:36,,0
51866,1094,30166,2022-10-02 20:40:45,2022-12-0616:56:27,2022-10-3117:28:15,1
63681,504,35600,2024-03-29 21:49:42,2024-04-2918:17:23,,0
42050,552,24647,2022-03-01 10:11:36,2022-03-1009:37:45,,0
53822,261,30732,2021-05-22 20:53:05,2021-07-2415:58:25,2023-06-1515:12:48,0
41966,515,24884,2022-04-06 19:07:04,2022-08-2113:26:11,,0
18012,1331,10490,2023-12-30 20:58:06,2024-01-3013:18:43,,0
99511,446,56103,2022-08-25 21:11:42,2022-10-3115:42:36,2022-10-2420:02:07,2
88635,1280,49811,2020-12-17 18:16:06,2021-04-0619:08:37,2021-01-1215:14:45,1
88278,409,49628,2024-02-27 18:49:28,2024-05-2617:41:25,2024-04-2011:29:35,2
81307,82,45309,2022-03-15 19:56:21,2022-05-0915:10:50,2022-05-0408:29:32,2
73578,318,41930,2021-03-30 21:32:31,2021-06-2315:21:45,2021-05-2809:40:52,2
26282,1019,15798,2023-08-20 09:58:59,2023-08-2118:47:44,,0
21240,1331,12548,2023-04-18 13:28:19,2023-04-1818:30:56,,0
69744,266,39680,2022-02-15 21:58:34,2022-03-2614:42:51,,0
29295,365,17910,2024-04-19 09:54:31,2024-04-1912:23:55,,0
91423,1399,51430,2024-09-21 11:57:02,2024-10-2314:06:08,,0
102854,631,58522,2024-04-15 21:51:18,2024-05-1121:50:13,,0
83266,673,46450,2024-08-27 11:42:47,2024-10-1921:10:24,2024-09-1909:57:27,1
15384,134,8933,2021-06-21 11:18:13,2022-06-2217:08:47,,0
12942,636,7367,2022-09-08 17:02:57,2022-11-2511:35:34,2022-11-0614:55:38,2
22519,318,13364,2023-10-31 18:18:22,2024-02-1820:16:41,2023-12-2022:12:39,2
40523,311,25172,2023-04-11 12:49:51,2023-04-1112:50:27,,0
60085,550,33285,2024-02-19 20:06:03,2024-03-3109:45:43,,0
17801,1331,10358,2021-08-08 15:19:02,2021-08-1116:09:04,2022-10-0419:35:16,2
82396,930,45840,2020-09-14 14:24:44,2020-12-1418:02:57,2020-11-1315:13:31,2
101890,1315,57810,2021-07-27 11:50:19,2021-11-0309:38:17,,0
52332,260,30350,2022-01-11 15:13:40,2022-02-2807:21:44,,0
60788,1220,33778,2024-12-23 17:01:50,,,0
81412,465,45339,2022-10-28 17:38:03,2022-12-1314:48:42,2022-11-2015:43:09,1
12646,450,7140,2024-03-28 08:31:51,2024-04-2720:12:13,,0
42256,622,24466,2023-08-20 11:12:20,2023-08-2018:33:18,,0
28767,916,17441,2021-05-17 21:07:21,2021-06-1621:37:25,,0
8799,1026,4975,2022-12-15 14:06:53,2023-02-1320:27:01,,0
19577,937,11496,2020-09-17 16:48:30,2020-10-2010:55:47,,0
77631,260,43516,2021-05-12 21:09:08,2021-05-3107:55:12,,0
53097,23,30638,2020-12-01 19:45:16,2020-12-0620:33:09,,0
42753,991,24588,2022-01-04 21:20:47,2022-01-0720:48:12,,0
82467,968,45925,2021-10-30 20:13:33,2021-11-1018:01:17,,0
48058,318,28940,2024-02-18 20:24:02,2024-03-2012:21:42,2024-03-1500:20:42,1
31415,363,19502,2022-03-18 11:47:59,2022-06-1021:17:28,2022-05-1423:40:33,2
30468,117,18824,2021-01-07 14:07:30,2021-01-1312:24:34,,0
68635,32,38912,2021-04-02 16:17:20,2021-06-0109:40:47,2021-05-2222:07:43,2
83299,10,46476,2021-12-28 19:30:00,2022-02-1609:14:04,,0
32200,384,19976,2022-03-04 18:17:47,2022-04-0316:16:37,2022-03-2721:24:17,1
40555,316,25086,2023-10-26 21:05:13,2023-12-0117:22:16,,0
96074,971,53946,2021-11-11 16:59:47,2021-12-1409:32:18,,0
19916,1331,11676,2023-11-09 14:06:23,2023-11-1214:58:15,,0
64317,416,36040,2022-11-22 15:43:19,2022-11-2218:33:19,,0
46896,313,28226,2023-08-03 16:25:52,2023-08-0811:57:11,,0
41693,453,24974,2023-08-24 17:07:54,2023-09-1821:57:39,,0
32944,420,20658,2021-08-10 19:50:14,2021-08-2213:54:10,,0
36418,114,22989,2021-01-28 12:25:13,2021-03-2213:53:31,,0
